Time[s],X_Position,Y_Position,Z_Position
95.65,6.24,10.412714045624998,1.0
95.66,6.24,10.420940091187198,1.0
95.67,6.24,10.428934822925399,1.0
95.68,6.24,10.436687398809598,1.0
95.69,6.24,10.4441876340978,1.0
95.7,6.24,10.451426039999998,1.0
95.71000000000001,6.24,10.458393862342199,1.0
95.72,6.24,10.465083120230398,1.0
95.73,6.24,10.471486644714599,1.0
95.74000000000001,6.24,10.477598117452798,1.0
95.75,6.24,10.483412109375,1.0
95.76,6.24,10.4889241193472,1.0
95.77,6.24,10.494130612835399,1.0
95.78,6.24,10.4990290605696,1.0
95.79,6.24,10.503617977207798,1.0
95.8,6.24,10.50789696,1.0
95.81,6.24,10.5118667274522,1.0
95.82000000000001,6.24,10.515529157990398,1.0
95.83,6.24,10.518887328624599,1.0
95.84,6.24,10.521945553612799,1.0
95.85000000000001,6.24,10.524709423124998,1.0
95.86,6.24,10.527185841907198,1.0
95.87,6.24,10.529383067945396,1.0
95.88,6.24,10.531310751129595,1.0
95.89,6.24,10.5329799719178,1.0
95.9,6.24,10.53440328,1.0
95.91,6.24,10.535594732962199,1.0
95.92,6.24,10.5365699349504,1.0
95.93,6.24,10.537346075334598,1.0
95.94,6.24,10.537941967372799,1.0
95.95,6.24,10.538378086874998,1.0
95.96000000000001,6.24,10.5386766108672,1.0
95.97,6.24,10.5388614562554,1.0
95.98,6.24,10.538958318489598,1.0
95.99000000000001,6.24,10.538994710227797,1.0
96.0,6.24,10.539,1.0
96.01,6.2400063733382,10.5390063831888,1.0
96.02,6.2400502196224,10.539050297241598,1.0
96.03,6.2401669232826,10.539167181278401,1.0
96.04,6.240389632716799,10.539390234931199,1.0
96.05,6.240749306875,10.539750465,1.0
96.06,6.241274761843201,10.5402767321088,1.0
96.07000000000001,6.2419927174274,10.540995797361598,1.0
96.08,6.242927843737601,10.541932368998399,1.0
96.09,6.2441028077718,10.543109149051201,1.0
96.10000000000001,6.2455383200000005,10.544546879999999,1.0
96.11,6.2472531809482,10.546264391428798,1.0
96.12,6.2492643277824005,10.548278646681599,1.0
96.13,6.2515868808926,10.550604789518399,1.0
96.14,6.2542341904768,10.553256190771199,1.0
96.15,6.2572178831250005,10.556244495,1.0
96.16,6.2605479084032,10.5595796671488,1.0
96.17,6.2642325854374,10.5632700392016,1.0
96.18,6.2682786494976,10.5673223568384,1.0
96.19,6.2726912985818,10.5717418260912,1.0
96.2,6.27747424,10.576532160000001,1.0
96.21000000000001,6.2826297369582,10.5816956252688,1.0
96.22,6.288158655142401,10.5872330889216,1.0
96.23,6.294060509302599,10.5931440649584,1.0
96.24000000000001,6.3003335098368,10.5994267610112,1.0
96.25,6.306974609375,10.606078125000002,1.0
96.26,6.313979549363199,10.6130938917888,1.0
96.27,6.321342906647399,10.6204686298416,1.0
96.28,6.3290581400576,10.628195787878399,1.0
96.29,6.337117636991801,10.636267741531197,1.0
96.3,6.345512759999999,10.64467584,1.0
96.31,6.3542338933682005,10.6534104527088,1.0
96.32000000000001,6.3632704897024,10.6624610159616,1.0
96.33,6.3726111165126,10.671816079598399,1.0
96.34,6.3822435027968,10.6814633536512,1.0
96.35000000000001,6.392154585625,10.691389755000001,1.0
96.36,6.4023305567232,10.7015814540288,1.0
96.37,6.4127569090574,10.7120239212816,1.0
96.38,6.423418483417599,10.722701974118399,1.0
96.39,6.434299515001799,10.733599823371199,1.0
96.4,6.44538368,10.744701119999998,1.0
96.41,6.456654142178199,10.7559890017488,1.0
96.42,6.468093599462399,10.7674461398016,1.0
96.43,6.4796843305226,10.779054785438401,1.0
96.44,6.491408241356799,10.790796816691199,1.0
96.45,6.503246911875,10.802653785,1.0
96.46000000000001,6.5151816424832,10.8146069618688,1.0
96.47,6.5271935006674,10.8266373855216,1.0
96.48,6.5392633675775995,10.8387259075584,1.0
96.49000000000001,6.5513719846118,10.850853239611197,1.0
96.5,6.5634999999999994,10.863,1.0
96.51,6.5756280153882,10.8751467603888,1.0
96.52,6.587736632422399,10.8872740924416,1.0
96.53,6.599806499332598,10.899362614478399,1.0
96.54,6.6118183575168,10.9113930381312,1.0
96.55,6.6237530881249995,10.923346214999997,1.0
96.56,6.635591758643199,10.935203183308799,1.0
96.57000000000001,6.647315669477399,10.946945214561598,1.0
96.58,6.6589064005375995,10.958553860198398,1.0
96.59,6.6703458578218,10.970010998251198,1.0
96.60000000000001,6.681616319999999,10.981298879999999,1.0
96.61,6.692700484998198,10.9924001766288,1.0
96.62,6.703581516582399,11.003298025881598,1.0
96.63,6.714243090942598,11.013976078718398,1.0
96.64,6.7246694432768,11.024418545971198,1.0
96.65,6.734845414374998,11.034610244999998,1.0
96.66,6.744756497203199,11.0445366463488,1.0
96.67,6.754388883487399,11.054183920401599,1.0
96.68,6.763729510297599,11.063538984038397,1.0
96.69,6.772766106631798,11.0725895472912,1.0
96.7,6.78148724,11.08132416,1.0
96.71000000000001,6.789882363008199,11.089732258468798,1.0
96.72,6.797941859942398,11.097804212121599,1.0
96.73,6.805657093352598,11.105531370158399,1.0
96.74000000000001,6.813020450636798,11.112906108211199,1.0
96.75,6.820025390624998,11.119921874999998,1.0
96.76,6.826666490163198,11.126573238988799,1.0
96.77,6.832939490697397,11.132855935041597,1.0
96.78,6.838841344857597,11.138766911078397,1.0
96.79,6.844370263041798,11.144304374731197,1.0
96.8,6.849525759999999,11.149467839999998,1.0
96.81,6.854308701418198,11.154258173908797,1.0
96.82000000000001,6.858721350502397,11.1586776431616,1.0
96.83,6.862767414562599,11.162729960798398,1.0
96.84,6.8664520915967975,11.1664203328512,1.0
96.85000000000001,6.869782116874999,11.169755505,1.0
96.86,6.872765809523198,11.172743809228798,1.0
96.87,6.875413119107397,11.175395210481598,1.0
96.88,6.8777356722175975,11.177721353318397,1.0
96.89,6.8797468190518,11.179735608571201,1.0
96.9,6.881461679999999,11.181453119999999,1.0
96.91,6.8828971922281985,11.1828908509488,1.0
96.92,6.884072156262398,11.184067631001598,1.0
96.93,6.885007282572596,11.1850042026384,1.0
96.94,6.885725238156798,11.185723267891198,1.0
96.95,6.886250693124999,11.186249535,1.0
96.96000000000001,6.886610367283197,11.186609765068798,1.0
96.97,6.886833076717399,11.186832818721598,1.0
96.98,6.886949780377598,11.1869497027584,1.0
96.99000000000001,6.8869936266618,11.186993616811197,1.0
97.0,6.886999999999999,11.186999999999998,1.0
97.01,6.886994710227799,11.187,1.0
97.02,6.8869583184896,11.187,1.0
97.03,6.886861456255399,11.187,1.0
97.04,6.886676610867199,11.187,1.0
97.05,6.886378086874999,11.187,1.0
97.06,6.8859419673727995,11.187,1.0
97.07000000000001,6.8853460753346,11.187,1.0
97.08,6.8845699349504,11.187,1.0
97.09,6.883594732962199,11.187,1.0
97.10000000000001,6.88240328,11.187,1.0
97.11,6.8809799719177995,11.187,1.0
97.12,6.8793107511296,11.187,1.0
97.13,6.8773830679453996,11.187,1.0
97.14,6.875185841907199,11.187,1.0
97.15,6.872709423124999,11.187,1.0
97.16,6.8699455536128,11.187,1.0
97.17,6.8668873286246,11.187,1.0
97.18,6.863529157990399,11.187,1.0
97.19,6.8598667274522,11.187,1.0
97.2,6.85589696,11.187,1.0
97.21000000000001,6.8516179772078,11.187,1.0
97.22,6.8470290605696,11.187,1.0
97.23,6.8421306128354,11.187,1.0
97.24000000000001,6.8369241193471995,11.187,1.0
97.25,6.831412109375,11.187,1.0
97.26,6.8255981174528,11.187,1.0
97.27,6.8194866447146,11.187,1.0
97.28,6.8130831202304,11.187,1.0
97.29,6.806393862342199,11.187,1.0
97.3,6.799426039999999,11.187,1.0
97.31,6.792187634097799,11.187,1.0
97.32000000000001,6.7846873988095995,11.187,1.0
97.33,6.7769348229254,11.187,1.0
97.34,6.7689400911872,11.187,1.0
97.35000000000001,6.760714045625,11.187,1.0
97.36,6.752268146892799,11.187,1.0
97.37,6.7436144356045995,11.187,1.0
97.38,6.7347654936704,11.187,1.0
97.39,6.725734405632199,11.187,1.0
97.4,6.716534719999999,11.187,1.0
97.41,6.7071804105877995,11.187,1.0
97.42,6.697685837849599,11.187,1.0
97.43,6.688065710215399,11.187,1.0
97.44,6.6783350454272,11.187,1.0
97.45,6.668509131875,11.187,1.0
97.46000000000001,6.6586034899328,11.187,1.0
97.47,6.6486338332946,11.187,1.0
97.48,6.638616030310401,11.187,1.0
97.49000000000001,6.6285660653222,11.187,1.0
97.5,6.6185,11.187,1.0
97.51,6.6084339346778,11.187,1.0
97.52,6.5983839696896,11.187,1.0
97.53,6.5883661667054,11.187,1.0
97.54,6.578396510067201,11.187,1.0
97.55,6.568490868125,11.187,1.0
97.56,6.558664954572801,11.187,1.0
97.57000000000001,6.5489342897846,11.187,1.0
97.58,6.539314162150401,11.187,1.0
97.59,6.529819589412201,11.187,1.0
97.60000000000001,6.52046528,11.187,1.0
97.61,6.511265594367801,11.187,1.0
97.62,6.502234506329601,11.187,1.0
97.63,6.493385564395401,11.187,1.0
97.64,6.4847318531072,11.187,1.0
97.65,6.476285954375001,11.187,1.0
97.66,6.4680599088127995,11.187,1.0
97.67,6.4600651770746005,11.187,1.0
97.68,6.452312601190401,11.187,1.0
97.69,6.4448123659022,11.187,1.0
97.7,6.437573960000001,11.187,1.0
97.71000000000001,6.430606137657801,11.187,1.0
97.72,6.4239168797696,11.187,1.0
97.73,6.417513355285401,11.187,1.0
