Time (s),q1_values_deg,q2_values_deg,q3_values_mm
3.25,6.731183462259404,82.87387382666876,0.0
3.2600000000000002,6.6409738425341125,82.97458674193061,0.0
3.27,6.550783635934394,83.07513693541041,0.0
3.2800000000000002,6.460612529567203,83.17552482146219,0.0
3.29,6.370460212176092,83.2757508109923,0.0
3.3000000000000003,6.280326374128146,83.37581531148712,0.0
3.31,6.190210707401187,83.47571872704043,0.0
3.3200000000000003,6.1001129055710654,83.57546145838046,0.0
3.33,6.010032663799186,83.67504390289666,0.0
3.34,5.91996967882013,83.77446645466621,0.0
3.35,5.829923648929489,83.87372950448007,0.0
3.36,5.739894273971816,83.97283343986891,0.0
3.37,5.649881255328771,84.07177864512862,0.0
3.38,5.559884295907367,84.17056550134566,0.0
3.39,5.469903100128437,84.26919438642196,0.0
3.4,5.37993737391517,84.36766567509969,0.0
3.41,5.289986824681854,84.46597973898565,0.0
3.42,5.20005116132279,84.56413694657546,0.0
3.43,5.110130094201209,84.66213766327745,0.0
3.44,5.02022333513853,84.75998225143621,0.0
3.45,4.930330597403592,84.8576710703561,0.0
3.46,4.840451595702123,84.95520447632413,0.0
3.47,4.7505860461662905,85.05258282263304,0.0
3.48,4.660733666344437,85.14980645960374,0.0
3.49,4.570894175190906,85.24687573460764,0.0
3.5,4.481067293056012,85.3437909920889,0.0
3.5100000000000002,4.3912527416761495,85.44055257358615,0.0
3.52,4.301450244164053,85.5371608177541,0.0
3.5300000000000002,4.211659524999111,85.63361606038504,0.0
3.54,4.121880310017897,85.72991863442985,0.0
3.5500000000000003,4.032112326404764,85.82606887001906,0.0
3.56,3.9423553026825706,85.9220670944834,0.0
3.5700000000000003,3.852608968703578,86.01791363237434,0.0
3.58,3.7628730556403567,86.11360880548439,0.0
3.59,3.6731472959769818,86.209152932867,0.0
3.6,3.5834314235001408,86.30454633085651,0.0
3.61,3.4937251732905326,86.39978931308765,0.0
3.62,3.40402828171432,86.49488219051497,0.0
3.63,3.3143404864146335,86.58982527143208,0.0
3.64,3.224661526303289,86.68461886149052,0.0
3.65,3.1349911415525438,86.77926326371863,0.0
3.66,3.045329073587029,86.87375877854014,0.0
3.67,2.955675065075686,86.96810570379243,0.0
3.68,2.8660288599239294,87.06230433474491,0.0
3.69,2.7763902032658203,87.15635496411687,0.0
3.7,2.6867588414564425,87.25025788209534,0.0
3.71,2.5971345220642674,87.34401337635275,0.0
3.72,2.5075169938637054,87.43762173206431,0.0
3.73,2.4179060068277267,87.53108323192534,0.0
3.74,2.3283013121206237,87.62439815616823,0.0
3.75,2.2387026620907644,87.71756678257954,0.0
3.7600000000000002,2.1491098102635955,87.81058938651648,0.0
3.77,2.0595225113346194,87.9034662409237,0.0
3.7800000000000002,1.9699405211625443,87.9961976163495,0.0
3.79,1.8803635967624386,88.08878378096219,0.0
3.8000000000000003,1.7907914962991605,88.18122500056596,0.0
3.81,1.7012239790806154,88.27352153861696,0.0
3.8200000000000003,1.6116608055513364,88.36567365623887,0.0
3.83,1.5221017372860925,88.45768161223859,0.0
3.84,1.432546536983502,88.54954566312152,0.0
3.85,1.3429949684597977,88.64126606310691,0.0
3.86,1.2534467966427596,88.7328430641429,0.0
3.87,1.1639017875655755,88.82427691592147,0.0
3.88,1.074359708360932,88.91556786589325,0.0
3.89,0.9848203272550602,89.00671615928215,0.0
3.9,0.8952834135620176,89.09772203909984,0.0
3.91,0.8057487376778986,89.18858574616014,0.0
3.92,0.7162160710752757,89.27930751909321,0.0
3.93,0.626685186297589,89.3698875943596,0.0
3.94,0.5371558569537066,89.46032620626417,0.0
3.95,0.44762785771253144,89.55062358696998,0.0
3.96,0.35810096429771443,89.64077996651177,0.0
3.97,0.2685749534823942,89.73079557280965,0.0
3.98,0.17904960308409534,89.82067063168235,0.0
3.99,0.08952469195959516,89.91040536686054,0.0
4.0,0.0,90.0,0.0
